date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2019-03-14 01:00:12,EdibleSB,,0,0,1,"An investigation by the@VCFD has determined that sparking power lines owned and operated by Southern California Edison caused caused the initial spark that ignited the #ThomasFire. https://buff.ly/2u5XMVd (via @KEYTNC3) #SantaBarbara #Ojai #Ventura #Carpinteria #Montecito",,@KEYTNC3,#ThomasFire #SantaBarbara #Ojai #Ventura #Carpinteria #Montecito,1105997017728409600,https://twitter.com/EdibleSB/status/1105997017728409600
2019-03-14 00:19:49,SCE,,1,2,3,"SCE Questions Investigation Report on Anlauf Canyon Ignition of 2017 #ThomasFire. Read our full statement: https://on.edison.com/2Fat1ok",,,#ThomasFire,1105986856733290496,https://twitter.com/SCE/status/1105986856733290496
2019-03-13 23:40:27,Sammy_Roth,,0,0,4,"In related news, I got 2 press releases from Fitch this morning, one announcing downgraded credit rating for Solar Star project, another warning of potential downgrade for Alta Wind project. Both have contracts with SoCal Edison. And this was before #ThomasFire cause news.",,,#ThomasFire,1105976950957305862,https://twitter.com/Sammy_Roth/status/1105976950957305862
2019-03-13 23:14:17,NoozhawkNews,,0,0,0,"Investigative Report Finds #SoCalEdison Power Lines Caused #ThomasFire http://ow.ly/HVxG30o2i03 #SCE",,,#SoCalEdison #ThomasFire #SCE,1105970363337527302,https://twitter.com/NoozhawkNews/status/1105970363337527302
2019-03-13 23:01:34,hipEchik,,0,0,0,"Southern California Edison power lines sparked deadly Thomas fire, investigators find https://www.latimes.com/local/lanow/la-me-ln-thomas-fire-edison-cause-20190313-story.html #ThomasFire",,,#ThomasFire,1105967164496830465,https://twitter.com/hipEchik/status/1105967164496830465
2019-03-13 22:57:34,Sammy_Roth,,1,1,0,"Re-upping in light of the #ThomasFire news...in a Q&amp;A published today, I asked Edison International's CEO if his company is really one wildfire away from a bankruptcy. His response: ""Yes. Is it one big fire, is it two big fires?"" ",,,#ThomasFire,1105966158073597953,https://twitter.com/Sammy_Roth/status/1105966158073597953
2019-03-13 22:24:11,FOXLA,,0,10,13,"Power lines coming into contact during high winds are to blame for sparking the massive #ThomasFire on Dec. 4, 2017, according to fire fire investigators. We have the report: ",,,#ThomasFire,1105957755628642304,https://twitter.com/FOXLA/status/1105957755628642304
2019-03-13 22:24:07,oflores,,0,0,0,"Power lines coming into contact during high winds are to blame for sparking the massive #ThomasFire on Dec. 4, 2017, according to fire fire investigators. We have the report: http://bit.ly/2O6Ef0g",,,#ThomasFire,1105957740986302464,https://twitter.com/oflores/status/1105957740986302464
2019-03-13 21:51:04,nikoNorthState,,0,0,0,"Southern California Edison power lines sparked deadly Thomas fire, investigators find #socalEdison #thomasFire #useconomy #power #electricalTransmission",,,#socalEdison #thomasFire #useconomy #power #electricalTransmission,1105949422570143746,https://twitter.com/nikoNorthState/status/1105949422570143746
2019-03-13 21:49:41,RealFriscoKid,latimes,0,0,0,"#ThomasFire ",,,#ThomasFire,1105949073058746368,https://twitter.com/RealFriscoKid/status/1105949073058746368
2019-03-13 21:49:29,KION546,,0,2,0,"JUST IN: Report: Power lines sparked massive 2017 Southern California fire. #thomasfire https://www.kion546.com/news/power-lines-sparked-massive-2017-california-fire/1058526081",,,#thomasfire,1105949025273069574,https://twitter.com/KION546/status/1105949025273069574
2019-03-13 21:49:13,keithrpillow,,0,0,0,"At long last, we finally have an official answer...and it's basically what we've known all along the past 18 months. Power lines owned by @SCE sparked the #ThomasFire, according to a @VCFD report released today: http://ow.ly/u5Ne30o2gew (from @vcstar)",,@SCE @VCFD @vcstar,#ThomasFire,1105948957518323713,https://twitter.com/keithrpillow/status/1105948957518323713
2019-03-13 21:40:31,KEYTNC3,,2,6,10,"High wind on that December night caused power lines owned by Southern California Edison to touch and cause an electrical arc, which sparked the fire. #ThomasFire http://bit.ly/2XV2X8k",,,#ThomasFire,1105946766669692928,https://twitter.com/KEYTNC3/status/1105946766669692928
2019-03-13 21:29:15,ai6yrham,VCFD,2,4,7,"Short summary: yes, it was SCE power lines that caused the #ThomasFire. ",,,#ThomasFire,1105943933354311680,https://twitter.com/ai6yrham/status/1105943933354311680
2019-03-13 21:27:48,VCFD,,6,37,50,"NEWS: #VCFD releases cause of the #ThomasFire, which occurred in December 2017. The 281,893 acre fire started by power lines coming into contact during high winds. To learn more, visit http://vcfd.org/news/335-vcfd-determines-cause-of-the-thomas-fire",,,#VCFD #ThomasFire,1105943565719355393,https://twitter.com/VCFD/status/1105943565719355393
2019-03-13 21:22:37,yanthevalidator,,0,0,0,"#ThomasFire#update http://www.vcfd.org/news/335-vcfd-determines-cause-of-the-thomas-fire",,,,1105942262842703872,https://twitter.com/yanthevalidator/status/1105942262842703872
2019-03-13 21:16:19,KSBY,,0,4,4,"Report: Power lines sparked massive 2017 #ThomasFire https://ksby.com/news/fire-watch/2019/03/13/report-power-lines-sparked-massive-2017-thomas-fire",,,#ThomasFire,1105940677811191813,https://twitter.com/KSBY/status/1105940677811191813
2019-03-13 21:15:20,emmysmomma2132,OVN,0,0,0,"#ThomasFire #Ojai",,,#ThomasFire #Ojai,1105940430032560128,https://twitter.com/emmysmomma2132/status/1105940430032560128
2019-03-13 21:03:55,megandiskin,,0,2,2,"If you haven't heard, @VCFD has released its report on the cause of the #ThomasFire. ",,@VCFD,#ThomasFire,1105937556351283200,https://twitter.com/megandiskin/status/1105937556351283200
2019-03-13 20:59:46,415FirePhoto,,0,0,0,"Cause of Thomas Fire was ""energized power lines came into contact (phase to phase) with each other between two power poles, emmitting molten aluminum particles onto surrounding dry vegetation."" SCE owned the power lines. #ThomasFire http://www.vcfd.org/images/Thomas%20Fire%20Investigation%20Report_3-13-19.pdf",,,#ThomasFire,1105936511160061952,https://twitter.com/415FirePhoto/status/1105936511160061952
2019-03-13 20:55:31,KCLUNEWS,,0,1,1,"Cause Of Thomas Fire Determined: Investigators Say Wind Caused Power Lines To Arc With Each Other #thomasfire @countyventura @countyofsb @sbcountyoem #805strong",,@CountyVentura @countyofsb @SBCountyOEM,#thomasfire #805strong,1105935442120040448,https://twitter.com/KCLUNEWS/status/1105935442120040448
2019-03-13 20:51:27,cookiesinheaven,KNX1070,0,0,0,"#ThomasFire #Ventura #SantaBarbara #Ojai #Carpinteria",,,#ThomasFire #Ventura #SantaBarbara #Ojai #Carpinteria,1105934418084954114,https://twitter.com/cookiesinheaven/status/1105934418084954114
2019-03-13 20:49:13,crystalmgoss,,0,1,9,"JUST IN: @VCFD determines cause of the #ThomasFire. Report says SCE power lines sparked blaze during a high wind event. Two people died, over 280,000 acres burned, and hundreds of homes were destroyed when the fire roared through Ventura and Santa Barbara counties in Dec. 2017.",,@VCFD,#ThomasFire,1105933857000296448,https://twitter.com/crystalmgoss/status/1105933857000296448
2019-03-13 20:45:03,BeccaWhitnall,,0,3,4,"Breaking: Ventura Co Fire finds SoCal Edison lines to be the cause of the #ThomasFire. http://bit.ly/2TSAtNr",,,#ThomasFire,1105932809267339264,https://twitter.com/BeccaWhitnall/status/1105932809267339264
2019-03-13 20:44:20,KTLA,,3,9,12,"SoCal Edison-owned power lines hit by high winds caused the deadly #ThomasFire that tore through Ventura and Santa Barbara counties in late 2017, sheriff's officials say ",,,#ThomasFire,1105932627096231936,https://twitter.com/KTLA/status/1105932627096231936
2019-03-13 20:42:59,ClaireTVnews,,2,0,0,"Just read through @VCFD #ThomasFire investigation report &amp; I find lots of interesting things but here are some highlights: 1. A woman led fire investigation 2. Hear the Dollar family story 3. Get the surveillance video of the power pole flashes Report- http://vcfd.org/images/Thomas%20Fire%20Investigation%20Report_3-13-19.pdf",,@VCFD,#ThomasFire,1105932290264195072,https://twitter.com/ClaireTVnews/status/1105932290264195072
2019-03-13 20:31:46,KNX1070,,0,3,3,"#BREAKING @vcfd determines cause of 2017 #ThomasFire which burned more than 280K acres, destroyed 1000+ structures https://bit.ly/2HyT3mX #VenturaCounty",,@VCFD,#BREAKING #ThomasFire #VenturaCounty,1105929467652763648,https://twitter.com/KNX1070/status/1105929467652763648
2019-03-13 20:17:37,Edhat,,1,1,4,"The Ventura County Fire Department has determined the #ThomasFire was started by @SCE power lines coming into contact during high winds. Read more on #edhat: http://bit.ly/2Hi9ipe #Ventura #SantaBarbara #SBnews",,@SCE,#ThomasFire #edhat #Ventura #SantaBarbara #SBnews,1105925904973234176,https://twitter.com/Edhat/status/1105925904973234176
2019-03-13 20:13:28,sbnpnews,,0,0,0,"#BreakingNews Ventura County Fire Department just released report that says #ThomasFire ""was started by power lines coming into contact during high winds."" We'll have more in Thursday's News-Press. #Ventura #SantaBarbara #wildfires #localnews",,,#BreakingNews #ThomasFire #Ventura #SantaBarbara #wildfires #localnews,1105924861988233216,https://twitter.com/sbnpnews/status/1105924861988233216
2019-03-13 18:44:38,tinareedjohnson,,0,0,2,"Experimenting with my Galaxy S9 camera in the Thomas Fire area while Facebook and Instagram are down. Beauty is all around us! #facebookdown #instagramdown #ThomasFire ",,,#facebookdown #instagramdown #ThomasFire,1105902503902666753,https://twitter.com/tinareedjohnson/status/1105902503902666753
2019-03-13 18:19:03,rcc_ictg,,0,0,2,"Critical incident debriefings can ensure that you learn from what has happened and apply learnings to future situations. Does your team have a debriefing protocol or practice? Learn more: https://buff.ly/2u3jkls #SouthSBCAllRight #RivieraCareCenter #ThomasFire ",,,#SouthSBCAllRight #RivieraCareCenter #ThomasFire,1105896065323159553,https://twitter.com/rcc_ictg/status/1105896065323159553
2019-03-13 16:51:52,monicazyoung,,0,0,0,"Want to see what the new cabins at @VenturaRanchKOA look like? After the #ThomasFire they have rebuilt them, and they are even better than before. Great to go #glamping with friends @GoRVing #GoRVing #GRVingsponsored #FindYourWay #VenturaRanchKOA",,@VenturaRanchKOA @GoRVing,#ThomasFire #glamping #GoRVing #GRVingsponsored #FindYourWay #VenturaRanchKOA,1105874126214881280,https://twitter.com/monicazyoung/status/1105874126214881280
2019-03-13 16:46:09,415FirePhoto,,0,1,1,"We fully expect VCFD's investigation of the cause and origin of the Thomas Fire will conclude SCE's overhead power lines ignited the fire in Anlauf Canyon just as we alleged in our first lawsuit filed in 12/17. Justice is coming for our 500 clients. #THomasFire #Montecito",,,#THomasFire #Montecito,1105872687090421760,https://twitter.com/415FirePhoto/status/1105872687090421760
2019-03-13 14:58:47,sbnpnews,,0,1,1,"Thomas Fire report from CalFire expected Thursday. Attorney for some class-action plaintiffs Joseph Liebman says, ""All questions about just how the fire started and who caused the fire will be answered in the report."" #santabarbara #thomasfire #breakingnews #ventura",,,#santabarbara #thomasfire #breakingnews #ventura,1105845668122226688,https://twitter.com/sbnpnews/status/1105845668122226688
2019-03-13 14:20:45,415FirePhoto,,0,1,4,"VCFD will release its cause and origin report on the #ThomasFire tomorrow according to County attorney’s statement made during Court hearing yesterday. #Montecito",,,#ThomasFire #Montecito,1105836095692894211,https://twitter.com/415FirePhoto/status/1105836095692894211
2019-03-12 18:18:02,rcc_ictg,,0,0,2,"Did you know RCC has reached over 4,260 individuals in #DisasterEducation? Learn more here: https://buff.ly/2VTEYEB #SouthSBCAllRight #RivieraCareCenter #ThomasFire ",,,#DisasterEducation #SouthSBCAllRight #RivieraCareCenter #ThomasFire,1105533421013610503,https://twitter.com/rcc_ictg/status/1105533421013610503
2019-03-12 03:34:38,rcc_ictg,,0,0,1,"Need Leadership Strategies or Support? Learn more about the local resources available: https://buff.ly/2NVyXo0 #SouthSBCAllRight #RivieraCareCenter #ThomasFire",,,#SouthSBCAllRight #RivieraCareCenter #ThomasFire,1105311109010149378,https://twitter.com/rcc_ictg/status/1105311109010149378
2019-03-12 03:17:10,quirklawyers,,0,0,0,"Our horses and dog enjoying tonight’s #epic sunset. March 11, 2019 #UpperOjai, CA. You can see the #ThomasFire burn line in our oak trees in the second pic too. That wasn’t… https://www.instagram.com/p/Bu5JKL3gaL-/?utm_source=ig_twitter_share&amp;igshid=rxveun26pz9m",,,#epic #UpperOjai #ThomasFire,1105306711236186113,https://twitter.com/quirklawyers/status/1105306711236186113
2019-03-10 14:42:43,encasementguy,,0,0,0,"Toxic Ash Exposes many to Dangerous Hazards: Fallout from #Wildfires is immediate although the trouble continues when cleanup starts. #Cleanup can cause a whole set of concerns that can be dealt with using some simple solutions.#ToxicAsh #ThomasFire #Ash http://ow.ly/jeBQ30hTW04",,,#Wildfires #Cleanup #ToxicAsh #ThomasFire #Ash,1104754462722154496,https://twitter.com/encasementguy/status/1104754462722154496
2019-03-10 14:39:13,greenencasement,,0,0,0,"Toxic Ash Exposes many to Dangerous Hazards: Fallout from #Wildfires is immediate although the trouble continues when cleanup starts. #Cleanup can cause a whole set of concerns that can be dealt with using some simple solutions.#ToxicAsh #ThomasFire #Ash http://ow.ly/jeBQ30hTW04",,,#Wildfires #Cleanup #ToxicAsh #ThomasFire #Ash,1104753581180125184,https://twitter.com/greenencasement/status/1104753581180125184
2019-03-09 14:31:32,monicazyoung,,0,0,0,"I am so happy to learn that the peacocks at @VenturaRanchKOA survived the #ThomasFire @GoRVing #GoRVing #GRVingsponsored #FindYourWay #VenturaRanchKOA",,@VenturaRanchKOA @GoRVing,#ThomasFire #GoRVing #GRVingsponsored #FindYourWay #VenturaRanchKOA,1104389259253837824,https://twitter.com/monicazyoung/status/1104389259253837824
2019-03-08 01:42:58,rcc_ictg,,0,1,2,"Evacuation Fatigue? Here are a few helpful tips and practices: https://bit.ly/2tSKAmy #SouthSBCAllRight #RivieraCareCenter #ThomasFire",,,#SouthSBCAllRight #RivieraCareCenter #ThomasFire,1103833453303234560,https://twitter.com/rcc_ictg/status/1103833453303234560
2019-03-07 23:33:45,rcc_ictg,,0,0,2,"The ""evacuation season"" takes physical, emotional, mental, and spiritual tolls the community, and it does not discriminate. Read more: https://bit.ly/2tSKAmy #SouthSBCAllRight #RivieraCareCenter #ThomasFire",,,#SouthSBCAllRight #RivieraCareCenter #ThomasFire,1103800935657033728,https://twitter.com/rcc_ictg/status/1103800935657033728
2019-03-06 18:31:53,RestoringNOLA,,0,0,0,"Relatively minor impacts today from this current storm system hitting #ThomasFire and #WoolseyFire burn areas in Southern California. So far our new #AtmosphericRiver reporting system seems to be doing a good job with forecasts https://youtu.be/TunreGCJLT0 @CW3E_Scripps",,@CW3E_Scripps,#ThomasFire #WoolseyFire #AtmosphericRiver,1103362580494540800,https://twitter.com/RestoringNOLA/status/1103362580494540800
2019-03-06 17:14:15,SpiritMosaics,,0,1,1,"The pieces on this cement stepping stone are from multiple sets of china and pottery which were salvaged from a home that burned to the ground in the 2017 Thomas Fire that ravaged Ventura and Ojai. http://spiritmosaic.com/index.php/blog/171-ojai-fire-mosaic #thomasfire #mosaic #ojai #ventura #artist",,,#thomasfire #mosaic #ojai #ventura #artist,1103343044303024128,https://twitter.com/SpiritMosaics/status/1103343044303024128
2019-03-06 16:34:05,Suzwarto,cleantechnica,0,0,0,"Solar+Storage Community Microgrid ""The Montecito Community Microgrid Initiative aims to build multiple community microgrids in the area, ensuring the continuous operation of critical and priority facilities in the event of future disasters..."" #ThomasFire ",,,#ThomasFire,1103332936944742401,https://twitter.com/Suzwarto/status/1103332936944742401
2019-03-06 15:42:58,JasonStiff,,2,0,3,"#Lightning, #thunder, heavy #rain, #hail &amp; strong #wind late last night in #SantaBarbara, #California! #Goleta #Montecito #Carpinteria #SantaMaria #SanLuisObispo #Lompoc #Nipomo #SantaYnez #Ventura #Oxnard #LosAngeles #ThomasFire #WhittierFire #SherpaFire #flood #thunderstorm",,,#Lightning #thunder #rain #hail #wind #SantaBarbara #California #Goleta #Montecito #Carpinteria #SantaMaria #SanLuisObispo #Lompoc #Nipomo #SantaYnez #Ventura #Oxnard #LosAngeles #ThomasFire #WhittierFire #SherpaFire #flood #thunderstorm,1103320073815707660,https://twitter.com/JasonStiff/status/1103320073815707660
2019-03-06 15:26:53,MissAwood,cleantechnica,0,4,6,"“The Fire Department is all too familiar with the dangers posed by extreme weather events like the #ThomasFire and mudslide. This #microgrid will enable us to better serve our community and provide redundancy to our essential service,” — Montecito Fire Chief Chip Hickman.",,,#ThomasFire #microgrid,1103316025632673792,https://twitter.com/MissAwood/status/1103316025632673792
2019-03-06 15:26:10,KCLUNEWS,,0,2,5,"Major Storm Hits Central, South Coasts; No Serious Problems, And Evacuation Orders Being Lifted #thomasfire @sbcountyoem @countyventura @vcfd @countyofsb @venturasheriff @sbsheriff http://www.tinyurl.com/y2c3z3nk",,@SBCountyOEM @CountyVentura @VCFD @countyofsb @VENTURASHERIFF @sbsheriff,#thomasfire,1103315844661010432,https://twitter.com/KCLUNEWS/status/1103315844661010432
2019-03-06 12:00:32,vcwatershed,,0,0,0,"#VTHC1 Ventura - Downtown Precip exceeds 0.59 in @04:00 Possible Debris Flow in #VenturaCity #CanadaLarga #ThomasFire Area Exceeds Threshold 0.4/15 min",,,#VTHC1 #VenturaCity #CanadaLarga #ThomasFire,1103264093790785541,https://twitter.com/vcwatershed/status/1103264093790785541
2019-03-06 08:46:00,JasonStiff,,2,2,5,"#Rain &amp; thunderstorms continue to push over #California tonight! Be safe! Flood Advisory for southern #SantaBarbara County to 6:15am! #Goleta #Montecito #Carpinteria #SantaMaria #SanLuisObispo #SantaYnez #Ventura #Oxnard #LosAngeles #ThomasFire #WhittierFire #SherpaFire #weather",,,#Rain #California #SantaBarbara #Goleta #Montecito #Carpinteria #SantaMaria #SanLuisObispo #SantaYnez #Ventura #Oxnard #LosAngeles #ThomasFire #WhittierFire #SherpaFire #weather,1103215138868527104,https://twitter.com/JasonStiff/status/1103215138868527104
2019-03-06 05:51:40,KCLUNEWS,,0,1,3,"Storm Puts On Spectacular Show For Central, South Coasts #thomasfire #stearnswharf @countyofsb @sbcountyoem @vcfd #sherpafire @castorms",,@countyofsb @SBCountyOEM @VCFD @CastorMs,#thomasfire #stearnswharf #sherpafire,1103171266372988928,https://twitter.com/KCLUNEWS/status/1103171266372988928
2019-03-06 05:51:06,VenturaGumGuy,,0,0,0,"Be safe folks #thomasfire #flashflood #venturagumguy @Ojai, California https://www.instagram.com/p/Bup-AbggROc/?utm_source=ig_twitter_share&amp;igshid=r5072kxgz7ua",,,#thomasfire #flashflood #venturagumguy,1103171125440319488,https://twitter.com/VenturaGumGuy/status/1103171125440319488
2019-03-06 05:35:02,feedjess,VCscanner,0,0,0,"The new normal #SantaBarbara #Montecito #Carpinteria #Ventura #Ojai #SantaPaula #LA #ThomasFire ",,,#SantaBarbara #Montecito #Carpinteria #Ventura #Ojai #SantaPaula #LA #ThomasFire,1103167078482112520,https://twitter.com/feedjess/status/1103167078482112520
2019-03-06 05:33:17,ABC7,,1,16,53,"FLASH FLOOD WARNING issued for #ThomasFire burn areas in Ventura, Santa Barbara counties until 10:30pm ",,,#ThomasFire,1103166640902959112,https://twitter.com/ABC7/status/1103166640902959112
2019-03-06 05:21:00,JasonStiff,,1,5,12,"Heavy #rain and #thunderstorms moving toward both the #California #CentralCoast and #SouthCoast right now... Flash #Flood Warning for the #ThomasFire burn scar in #SantaBarbara and #Ventura counties until 10:30pm... seek shelter with more #storms moving onshore! @JasonStiff",,@JasonStiff,#rain #thunderstorms #California #CentralCoast #SouthCoast #Flood #ThomasFire #SantaBarbara #Ventura #storms,1103163548547596293,https://twitter.com/JasonStiff/status/1103163548547596293
2019-03-06 05:19:18,AlanRoseWX,,0,5,11,"#WARNING A Flash Flood Warning is in effect until 10:30 pm for the #ThomasFire burn scar. Residents living near or below the burn area should take immediate precautions to protect life and property. If leaving isn't an option, shelter in place on the second floor of your home. ",,,#WARNING #ThomasFire,1103163121173180416,https://twitter.com/AlanRoseWX/status/1103163121173180416
2019-03-06 05:18:26,SarahDillingham,,0,3,4,"This amazing lightning will unfortunately be accompanied by heavy rain & has prompted a #FlashFloodWarning for Santa Barbara &amp; Ventura Co. until 10:30pm PT as #flooding is expected over the #ThomasFire burn area! Please stay alert! #CAwx",,,#FlashFloodWarning #flooding #ThomasFire #CAwx,1103162903052648450,https://twitter.com/SarahDillingham/status/1103162903052648450
2019-03-06 05:12:51,VCscanner,,4,91,133,"FLASH FLOOD WARNING for the #ThomasFire burn area until 10:30 PM. Doppler radar indicated thunderstorms with rain rates up to near 0.20 inches in 7 minutes about to move into the Thomas burn area. Flash flooding and debris flows are expected to begin shortly. ",,,#ThomasFire,1103161497545465856,https://twitter.com/VCscanner/status/1103161497545465856
2019-03-06 05:10:44,claytonashcraft,,0,0,0,"#FlashFloodWarning #Thomasfire",,,#FlashFloodWarning #Thomasfire,1103160964185288704,https://twitter.com/claytonashcraft/status/1103160964185288704
2019-03-06 04:12:55,805Weather,,1,9,26,"Special Marine Statement just hoisted 17 minutes ago for a potentially dangerous thunderstorm approaching the Santa Barbara Channel & the #SherpaFire, #WhittierFire &amp; #ThomasFire burn scars... ",,,#SherpaFire #WhittierFire #ThomasFire,1103146413603532801,https://twitter.com/805Weather/status/1103146413603532801
2019-03-06 02:20:04,KCLUNEWS,,0,0,2,"Batten Down The Hatches; Major Storm Arrives On Central, South Coasts @countyofsb #thomasfire #whittierfire #sherpafire #castorms",,@countyofsb,#thomasfire #whittierfire #sherpafire #castorms,1103118016965894144,https://twitter.com/KCLUNEWS/status/1103118016965894144
2019-03-06 01:20:55,YourFireChief,,0,0,10,"This afternoon’s Incident Briefing for the Santa Barbara County Multi-Agency Preposition Mobilization in antipation of heavy rainfall and possible debris flows. Mandatory Evacs in place for some #ThomasFire burn scar areas. @SBCountyOEM #XSB @ocregister @sbsheriff",,@SBCountyOEM @ocregister @sbsheriff,#ThomasFire #XSB,1103103131104100352,https://twitter.com/YourFireChief/status/1103103131104100352
2019-03-05 19:20:34,JasonStiff,,2,2,7,"A #beautiful, chaotically tranquil sky over #SantaBarbara, #California ahead of our next storm...#rain coming for everyone...be safe! #Goleta #Montecito #Carpinteria #SantaMaria #SanLuisObispo #Lompoc #SantaYnez #Ventura #Oxnard #LosAngeles #ThomasFire #WhittierFire #SherpaFire",,,#beautiful #SantaBarbara #California #rain #Goleta #Montecito #Carpinteria #SantaMaria #SanLuisObispo #Lompoc #SantaYnez #Ventura #Oxnard #LosAngeles #ThomasFire #WhittierFire #SherpaFire,1103012445403140099,https://twitter.com/JasonStiff/status/1103012445403140099
2019-03-05 17:48:50,ClaireTVnews,,1,3,6,"Sheriff Deputies along with Search and Rescue teams gather for a briefing early this morning to begin notifying residents in debris flow evacuation areas. #thomasfire #sherpafire #whittierfire Photo from Santa Barbara County Sheriff's Office https://www.keyt.com/news/safety/evacuation-orders-issued-for-recent-burn-fire-areas/1050026345",,,#thomasfire #sherpafire #whittierfire,1102989359018594306,https://twitter.com/ClaireTVnews/status/1102989359018594306
2019-03-05 15:19:58,sbnpnews,,0,0,2,"Prepping for tonight’s storm at Manning Park, where sandbags are available. (Video by Scott Steepleton/News-Press) #cawx #Montecito #santabarbara #Carpinteria #ThomasFire ",,,#cawx #Montecito #santabarbara #Carpinteria #ThomasFire,1102951895709020160,https://twitter.com/sbnpnews/status/1102951895709020160
2019-03-05 15:11:39,FlexAttackInc,,0,0,0,"#rain is acoming, Burn areas &amp; surrounding communities beware of debris flows. Stay Frosty when driving this evening. Anticipated heavy rains...thats all..hava great day. #WoolseyFire #HillFire #ThomasFire #HolyFire",,,#rain #WoolseyFire #HillFire #ThomasFire #HolyFire,1102949803686686720,https://twitter.com/FlexAttackInc/status/1102949803686686720
2019-03-05 14:55:52,GarofaloWX,,0,4,7,"**BREAKING** EVACUATION ORDER for the Thomas/Whittier/Sherpa burn scar areas in Santa Barbara County by 4 p.m. PT tonight for threat of mud/debris flows. Do NOT wait, leave while you still have time! FULL map -> http://www.ReadySBC.org. #cawx #ThomasFire #WhittierFire #SherpaFire",,,#cawx #ThomasFire #WhittierFire #SherpaFire,1102945833010380800,https://twitter.com/GarofaloWX/status/1102945833010380800
2019-03-05 02:23:08,MerakiBella,countyofsb,0,0,0,"#ThomasFire #WhittierFire #SherpaFire #Evacuate",,,#ThomasFire #WhittierFire #SherpaFire #Evacuate,1102756399107330048,https://twitter.com/MerakiBella/status/1102756399107330048
2019-03-05 01:23:56,VCscanner,,1,31,42,"Santa Barbara County: Evacuation Order issued for the #ThomasFire, #WhittierFire and #SherpaFire burn areas. If you are in a Debris Flow Risk Area you are ordered to evacuate by 4 p.m., Tuesday, March 5. Map: https://sbcoem.maps.arcgis.com/apps/webappviewer/index.html?id=9a21092d1754448cbdedadb7bb1ee12e",,,#ThomasFire #WhittierFire #SherpaFire,1102741502462124032,https://twitter.com/VCscanner/status/1102741502462124032
2019-03-05 00:43:25,KCLUNEWS,,0,0,0,"Major Storm Heads Towards Central, South Coasts; Evacuation Orders Issued @countyofsb @sbcountyoem #thomasfire #sherpafire #whittierfire #montecito http://www.tinyurl.com/yxdwbnmc",,@countyofsb @SBCountyOEM,#thomasfire #sherpafire #whittierfire #montecito,1102731303609225216,https://twitter.com/KCLUNEWS/status/1102731303609225216
2019-03-05 00:31:49,ai6yrham,montecitofire,1,11,7,"#ThomasFire #Montecito Evacuation order",,,#ThomasFire #Montecito,1102728384369516544,https://twitter.com/ai6yrham/status/1102728384369516544
2019-03-05 00:19:32,takahmama,SBCountyOEM,0,0,0,"Live in the Thomas, Whittier or Sherpa burn scars? there is an evacuation order for those area for Tuesday. #Whittierfire #Thomasfire #sherpafire",,,#Whittierfire #Thomasfire #sherpafire,1102725292571803648,https://twitter.com/takahmama/status/1102725292571803648
2019-03-05 00:14:15,BreakingNAsia,SBCountyOEM,0,1,1,"#BREAKING: Officials have issued an Evacuation Order for the #ThomasFire/#WhittierFire and #SherpaFire burn areas in California due to an incoming storm. Those living in these's areas are ordered to evacuate by 4:00pm tomorrow.",,,#BREAKING #ThomasFire #WhittierFire #SherpaFire,1102723965242482690,https://twitter.com/BreakingNAsia/status/1102723965242482690
2019-03-05 00:12:02,ClaireTVnews,,0,10,6,"BREAKING: Helpful contact numbers about the Santa Barbara County Tuesday evacuation order for #sherpafire #thomasfire and #whittierfire areas...Repopulation expected Wednesday.",,,#sherpafire #thomasfire #whittierfire,1102723405869137921,https://twitter.com/ClaireTVnews/status/1102723405869137921
2019-03-05 00:04:24,MaiSutherland,,0,0,0,"Serious danger to life flash flood warning #SantaBarbara, #Ventura #LA County re debri flows #WoolseyFire #ThomasFire burn scar. Sad to say the global warning burn scar issues and weather will continue to impact #California No one asked for a reality check but they sure got one.",,,#SantaBarbara #Ventura #LA #WoolseyFire #ThomasFire #California,1102721485574193153,https://twitter.com/MaiSutherland/status/1102721485574193153
2019-03-04 22:54:21,TrishasWCFireWx,,0,1,0,"#Flood #Watch just issued by @NWSLosAngeles specifically for all burn areas in #SantaBarbara #Ventura and #LA counties - #ThomasFire #WoolseyFire #HillFire etc. 3/4/2019 2:30pm #AtmosphericRiver https://twitter.com/ai6yrham/status/1102700437365374976",,@NWSLosAngeles,#Flood #Watch #SantaBarbara #Ventura #LA #ThomasFire #WoolseyFire #HillFire #AtmosphericRiver,1102703857715445760,https://twitter.com/TrishasWCFireWx/status/1102703857715445760
2019-03-04 22:40:46,ai6yrham,,0,6,3,"#Flood #Watch just issued by @NWSLosAngeles specifically for all burn areas in #SantaBarbara #Ventura and #LA counties - #ThomasFire #WoolseyFire #HillFire etc. 3/4/2019 2:30pm #AtmosphericRiver",,@NWSLosAngeles,#Flood #Watch #SantaBarbara #Ventura #LA #ThomasFire #WoolseyFire #HillFire #AtmosphericRiver,1102700437365374976,https://twitter.com/ai6yrham/status/1102700437365374976
2019-03-04 19:08:02,KCLUNEWS,,0,0,0,"Major Storm Headed To Central, South Coasts But No Watches Or Warnings For Brush Fire Burn Areas @countyofsb @sbcountyoem @countyventura #thomasfire #woolseyfire http://www.tinyurl.com/y2xgehxx",,@countyofsb @SBCountyOEM @CountyVentura,#thomasfire #woolseyfire,1102646902913290246,https://twitter.com/KCLUNEWS/status/1102646902913290246
